id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web
2673,1977,Mastercard,Debit (Prepaid),5755720451424427,44228,988,Yes,1,91,40634,2011,No
965,1977,Mastercard,Debit,5833925436440570,44835,344,Yes,2,15341,36192,2014,No
4763,1734,Mastercard,Debit,5116904368864992,42156,698,Yes,2,42116,40422,2011,No
451,1734,Mastercard,Debit,5945680972992846,43831,843,No,2,39312,43831,2020,No
3300,1913,Visa,Debit,4082503635321960,39539,947,No,2,21370,38504,2010,No
5226,1913,Amex,Credit,356204311290241,44896,312,Yes,2,16700,40817,2011,No
5477,1913,Amex,Credit,356951210404599,45566,952,Yes,1,17800,39387,2011,No
5877,1913,Mastercard,Credit,5697567028506344,44136,356,Yes,2,16200,39417,2011,No
3084,1913,Amex,Credit,333504501414647,44166,276,Yes,1,17700,40664,2013,No
13,858,Mastercard,Credit,5106045376475662,44256,686,Yes,1,14600,36526,2012,No
4735,858,Visa,Credit,4899127312611091,45474,490,Yes,2,10700,40057,2011,No
2633,858,Mastercard,Debit (Prepaid),5241392304445807,45108,137,Yes,1,89,40269,2010,No
4173,606,Mastercard,Debit,5691422356177731,38961,349,Yes,3,11398,38930,2013,No
5925,1564,Mastercard,Credit,5272030426588008,45261,905,Yes,2,8200,39783,2010,No
4240,1564,Mastercard,Credit,5399201189421219,44348,479,Yes,1,6100,39661,2008,No
3514,1564,Mastercard,Debit,5158754138100901,45474,813,Yes,1,15820,40695,2011,No
1480,1109,Mastercard,Debit,5607458054846909,45139,252,Yes,2,9774,43862,2020,No
3136,1301,Visa,Debit,4199613929770276,45170,765,Yes,1,22833,41395,2013,No
755,1301,Visa,Debit,4912898188628991,44866,446,Yes,1,48502,43831,2020,No
2787,1301,Visa,Debit,4729953228374508,44743,461,Yes,2,34888,43556,2019,No
4435,1301,Visa,Debit,4164595738782783,43678,90,No,1,29503,41852,2014,No
378,1301,Mastercard,Debit,5036328460113700,44409,627,Yes,2,19570,43466,2019,No
3189,1301,Mastercard,Debit,5975006425756630,45261,551,Yes,1,22297,42856,2017,No
3595,1301,Visa,Debit,4420959167134444,45170,75,Yes,1,20031,42156,2015,No
1481,1301,Mastercard,Debit,5016998590035219,43862,597,Yes,2,30323,43862,2020,No
390,1301,Amex,Credit,308100975355379,45383,881,Yes,1,19000,43831,2020,No
4065,1399,Mastercard,Debit,5835253444174486,43862,308,Yes,1,18162,43282,2018,No
756,1399,Visa,Debit (Prepaid),4049734716799356,44166,662,Yes,1,54,43831,2020,No
1482,1399,Mastercard,Credit,5314005209195975,44774,991,Yes,1,8700,43862,2020,No
452,1399,Mastercard,Debit,5849554532579598,44317,767,Yes,1,14295,43831,2020,No
5743,1775,Visa,Debit,4997798155113400,45597,545,No,1,17620,43770,2019,No
344,1775,Mastercard,Debit,5309940542589432,43862,924,Yes,2,17201,42005,2015,No
423,1775,Discover,Credit,6108413838069051,44409,894,Yes,1,8300,43831,2020,No
5542,1673,Visa,Debit,4251102360489444,45139,439,Yes,2,17853,39753,2011,No
2777,1673,Mastercard,Debit,5557372707231204,45627,434,Yes,1,10794,43191,2018,No
5598,1673,Mastercard,Debit,5865546237246039,43800,155,Yes,1,15832,40483,2011,No
3759,1957,Mastercard,Debit (Prepaid),5878511318941183,38991,699,Yes,1,26,38899,2019,No
5483,1957,Mastercard,Credit,5825403139414547,41395,531,Yes,2,16300,39387,2009,No
453,1033,Mastercard,Debit,5407870927189092,45566,228,Yes,2,14836,43831,2020,No
454,1033,Mastercard,Debit,5089025651729124,45474,464,Yes,2,13972,43831,2020,No
3564,1024,Mastercard,Debit,5847313041147612,45444,574,Yes,1,33103,41426,2013,No
4241,1024,Mastercard,Debit,5454341430423098,45170,247,Yes,1,20847,39661,2010,No
5268,1024,Mastercard,Debit,5183724144988670,41579,569,Yes,1,31807,41548,2013,No
1006,1024,Visa,Credit,4903105068681962,45352,274,Yes,1,16100,37288,2014,No
2825,1441,Mastercard,Debit,5370803294413435,44378,851,Yes,1,28894,37377,2011,No
1007,1441,Visa,Debit (Prepaid),4129518763612024,37316,84,Yes,1,61,37288,2009,No
4792,1441,Visa,Credit,4164752448797896,44958,24,Yes,1,12500,40422,2012,No
2599,1103,Mastercard,Debit,5557896137687493,45078,598,Yes,2,15409,39904,2010,No
4984,1103,Mastercard,Credit,5675172699563859,45139,294,Yes,1,5300,37895,2012,No
2895,1103,Mastercard,Debit,5259283165298575,42705,403,Yes,1,13469,38838,2009,No
455,431,Mastercard,Debit,5155446517379011,43952,719,Yes,1,16524,43831,2020,No
456,431,Mastercard,Debit,5831064486667385,43831,570,No,1,29526,43831,2020,No
1483,431,Mastercard,Debit,5157956439521808,45108,657,Yes,1,16407,43862,2020,No
3378,165,Mastercard,Debit (Prepaid),5874195902667119,45017,206,Yes,2,61,39600,2015,No
5146,165,Mastercard,Debit,5803563077451662,44136,827,Yes,2,40628,40087,2014,No
2559,165,Mastercard,Debit,5283475217390040,40391,149,Yes,2,24980,39539,2014,No
1484,353,Mastercard,Debit,5316882967513700,43952,122,Yes,1,10290,43862,2020,No
5328,353,Mastercard,Debit (Prepaid),5962806753089588,44927,217,Yes,1,84,43374,2018,No
2154,1758,Visa,Debit,4631099146168683,43435,597,Yes,1,13725,39142,2014,No
4686,1758,Visa,Debit,4716755530325962,45627,821,Yes,2,8278,39692,2010,No
3440,1758,Visa,Debit,4053406246662206,44075,491,Yes,2,13514,39965,2018,No
2674,1758,Mastercard,Credit,5105518827174579,45597,883,Yes,1,3800,40634,2011,No
2478,1266,Mastercard,Debit,5192370991764802,45566,603,Yes,2,15119,38443,2011,No
457,1943,Mastercard,Debit (Prepaid),5182568921946800,44197,310,Yes,1,81,43831,2020,No
458,1943,Mastercard,Debit,5394718113711366,43862,16,Yes,1,34183,43831,2020,No
757,1943,Visa,Credit,4864430404023760,44743,534,Yes,1,22200,43831,2020,No
1485,792,Mastercard,Debit,5124153601404702,44593,6,Yes,1,15117,43862,2020,No
3491,792,Visa,Debit (Prepaid),4073696489940421,43922,274,Yes,2,81,40330,2010,No
3249,1055,Mastercard,Debit,5476802835185783,45047,744,Yes,2,1543,37773,2009,No
459,1159,Mastercard,Debit,5753359093924163,45536,795,Yes,1,22821,43831,2020,No
1780,1159,Visa,Credit,4201957315957623,44927,619,Yes,1,13200,43862,2020,No
460,1159,Mastercard,Debit,5786593463189278,45505,58,Yes,1,16330,43831,2020,No
758,1159,Visa,Debit (Prepaid),4091173399720381,43831,916,No,2,39,43831,2020,No
5484,1115,Mastercard,Credit,5345794459975216,39387,412,Yes,2,6400,39387,2011,No
2809,1115,Visa,Credit,4897384992083944,36647,382,Yes,1,3500,36647,2007,No
6138,1115,Visa,Debit,4171955938083789,45017,251,Yes,1,12606,43435,2018,No
374,1115,Visa,Debit,4906405312400640,44958,579,Yes,1,9921,43101,2018,No
4225,1115,Visa,Debit (Prepaid),4176098872817204,44682,661,Yes,2,96,39295,2009,No
1014,1115,Mastercard,Debit,5412244076346677,45627,594,Yes,1,18964,37653,2009,No
2526,38,Mastercard,Debit,5297260201877616,45292,580,Yes,2,3711,39173,2013,No
1352,1027,Mastercard,Debit,5735792874705665,44986,748,No,1,35279,42036,2015,No
5543,1027,Visa,Credit,4863498051032543,44013,593,Yes,2,13800,39753,2015,No
3671,1027,Mastercard,Debit,5489970186857774,44593,7,Yes,2,24215,37438,2007,No
5503,11,Visa,Credit,4508109473981620,45536,763,Yes,1,19400,39387,2010,No
2096,11,Visa,Debit (Prepaid),4800041020887836,43983,59,Yes,2,30,38412,2014,No
243,11,Visa,Debit,4144574679317199,45352,543,Yes,2,17208,40179,2016,No
18,11,Mastercard,Credit,5919854740342964,38292,604,Yes,2,18300,36892,2011,No
1336,11,Mastercard,Debit,5208447578218097,44440,126,Yes,1,51012,41671,2014,No
189,11,Amex,Credit,320735955126194,43497,686,Yes,1,15000,39814,2011,No
2910,871,Visa,Credit,4325807240930443,43191,642,Yes,1,7600,38838,2009,No
2081,871,Mastercard,Debit,5672870607977288,45231,952,Yes,2,8052,38412,2012,No
2082,871,Mastercard,Credit,5025018096886549,45474,783,Yes,1,8600,38412,2007,No
5336,871,Mastercard,Debit,5125159184089047,44044,945,Yes,2,20128,43739,2019,No
3831,871,Amex,Credit,339948848081416,44986,643,Yes,1,9000,39630,2013,No
5645,871,Mastercard,Debit (Prepaid),5967922448022597,44105,849,Yes,2,91,40848,2012,No
958,746,Amex,Credit,313387157322526,45627,961,Yes,1,6800,35096,2009,No
3043,746,Mastercard,Debit (Prepaid),5287305063365339,40725,597,Yes,1,93,40299,2010,No
2319,746,Visa,Credit,4511050153177271,42370,263,Yes,2,9800,41334,2013,No
3492,746,Visa,Credit,4795565502176661,44197,731,Yes,2,6700,40330,2011,No
108,1520,Visa,Credit,4515587053760939,45047,983,Yes,1,9800,38718,2015,No
3329,1520,Visa,Debit,4185031026466058,43101,48,Yes,2,24544,38869,2013,No
2956,1520,Mastercard,Debit,5835884730427367,45047,642,Yes,1,22639,39569,2010,No
4033,1520,Discover,Credit,6113979959799077,45231,899,Yes,1,1100,42186,2015,No
2715,1520,Mastercard,Debit (Prepaid),5139150904667380,42491,509,Yes,1,86,41365,2013,No
2655,1372,Visa,Debit,4574373333053393,44044,742,Yes,2,2330,40269,2011,No
1781,1372,Visa,Credit,4806267788873524,44044,289,Yes,2,5900,43862,2020,No
5909,1799,Visa,Debit,4461391532392446,43862,981,Yes,2,47372,39417,2008,No
3076,1799,Visa,Debit,4260012890373386,44743,447,No,2,28127,40299,2010,No
4595,1799,Mastercard,Debit (Prepaid),5834771837829829,40238,553,Yes,1,28,38961,2006,No
1782,1799,Visa,Debit,4955481558570019,45352,397,Yes,2,62081,43862,2020,No
4806,1905,Amex,Credit,303639878430454,44866,807,Yes,1,5800,40787,2011,No
3902,1905,Visa,Credit,4060113536623876,42552,408,Yes,1,6700,39995,2009,No
2127,1905,Visa,Credit,4646061658785929,42036,856,Yes,1,6700,38777,2012,No
5807,1905,Mastercard,Debit,5040622566272530,44743,87,Yes,2,1424,38322,2012,No
1486,130,Mastercard,Debit (Prepaid),5214812311200288,45474,453,No,1,58,43862,2020,No
3785,130,Visa,Credit,4996236791696784,39934,700,Yes,2,19400,38899,2008,No
6020,130,Visa,Debit,4634979930026450,41030,897,Yes,2,4052,40513,2013,No
2468,130,Visa,Credit,4437020876913493,40299,955,Yes,2,9300,38078,2010,No
1783,1990,Visa,Credit,4862011857697370,44682,405,Yes,1,9600,43862,2020,No
1487,1990,Mastercard,Debit,5702517198112781,43862,24,Yes,1,16923,43862,2020,No
461,593,Mastercard,Credit,5659013286075924,43862,777,Yes,1,7700,43831,2020,No
1488,540,Mastercard,Debit,5128972927503172,44743,466,Yes,2,146,43862,2020,No
2997,1155,Mastercard,Debit,5677245240966697,44986,293,No,1,12091,39934,2009,No
4596,1155,Mastercard,Debit,5854333169733349,39022,280,Yes,2,11157,38961,2011,No
5784,1155,Visa,Credit,4986381278679951,40360,21,Yes,2,7100,37591,2012,No
4319,1155,Mastercard,Debit,5718135133841307,40909,915,Yes,1,7612,40391,2011,No
1328,1155,Visa,Credit,4973662128767227,44531,9,Yes,2,6100,41306,2013,No
5941,663,Visa,Debit,4724986483917889,45108,384,Yes,2,27706,39783,2008,No
2173,663,Mastercard,Debit (Prepaid),5651451840802358,39904,851,No,2,45,39508,2009,No
975,663,Mastercard,Debit,5560330928676135,44317,732,No,2,2046,36557,2008,No
4831,663,Mastercard,Credit,5078189663550754,45566,929,Yes,1,17400,41153,2012,No
5926,663,Mastercard,Debit,5243545849930026,43952,648,Yes,1,26231,39783,2008,No
3358,1987,Visa,Credit,4325487328684543,39845,692,Yes,2,18300,39234,2010,No
3668,1987,Visa,Credit,4759642688252595,42491,644,Yes,2,13900,37073,2014,No
3209,1484,Mastercard,Credit,5060071689988757,44774,113,Yes,2,17200,36312,2013,No
5058,1484,Visa,Debit,4248867812400739,45078,619,Yes,2,14217,38991,2012,No
2527,1484,Mastercard,Debit,5093901939500036,45352,472,Yes,2,39533,39173,2016,No
4242,1484,Mastercard,Debit,5223300442168271,45017,262,Yes,2,3141,39661,2013,No
2733,1484,Visa,Credit,4941415000431974,44866,50,Yes,2,12800,41730,2014,No
4764,1484,Mastercard,Debit,5431173218728279,43831,187,No,1,38342,40422,2010,No
462,417,Mastercard,Credit,5229402459571307,43831,704,Yes,1,3000,43831,2020,No
1784,298,Visa,Debit,4858818886878485,44166,125,No,1,16486,43862,2020,No
463,306,Mastercard,Debit,5540073375174446,45413,684,Yes,2,28868,43831,2020,No
464,306,Mastercard,Debit,5289314952826819,44228,998,Yes,1,51836,43831,2020,No
1785,607,Visa,Credit,4588933671536303,44440,748,Yes,2,8900,43862,2020,No
1489,607,Mastercard,Credit,5674179618380471,43862,303,Yes,1,9900,43862,2020,No
759,607,Visa,Debit,4913369105929873,43862,711,Yes,1,22935,43831,2020,No
1786,607,Visa,Credit,4729324689482423,45200,582,Yes,2,7900,43862,2020,No
6100,607,Mastercard,Debit,5076843052683212,43862,969,Yes,1,17336,41974,2014,No
3981,1769,Visa,Debit,4130633556245301,44256,268,Yes,2,20206,40725,2011,No
375,1769,Visa,Credit,4214195908881404,45200,598,Yes,2,9900,43101,2018,No
295,1769,Mastercard,Debit (Prepaid),5928394327706854,44501,853,No,1,78,40909,2012,No
5599,1769,Mastercard,Debit,5538135650340797,45047,623,Yes,1,17335,40483,2010,No
43,1769,Visa,Credit,4088292829841504,45444,140,Yes,1,9700,37622,2020,No
5820,698,Visa,Debit,4859980421504976,44348,971,No,2,25048,38322,2010,No
2332,698,Visa,Debit,4401743622113558,41974,322,Yes,1,25214,41699,2014,No
1490,698,Mastercard,Debit,5568521915813745,45017,226,Yes,1,33580,43862,2020,No
2286,896,Visa,Debit,4851242738517632,41365,684,No,2,1952,40603,2011,No
3882,1975,Mastercard,Debit,5059388151009778,45047,996,Yes,1,18491,39995,2011,No
4336,1975,Visa,Credit,4822550416239709,41306,509,Yes,1,9800,40391,2014,No
5957,1975,Mastercard,Credit,5320022308833354,44531,92,Yes,1,0,40148,2010,No
267,645,Mastercard,Debit,5097891088528736,45170,447,Yes,1,5857,40544,2012,No
5094,645,Visa,Debit,4459776057093772,43983,869,Yes,2,10366,39356,2014,No
2469,645,Visa,Debit,4017542226763671,45292,109,Yes,1,10161,38078,2008,No
68,645,Mastercard,Debit,5148390223991031,44287,316,Yes,2,9297,38353,2012,No
3703,645,Visa,Debit,4898934131827425,44440,199,Yes,1,12434,37803,2012,No
5600,227,Mastercard,Debit,5943373604505748,43922,300,Yes,2,29973,40483,2010,No
4886,227,Visa,Debit,4284210826984108,43862,154,Yes,2,25330,42248,2015,No
2512,227,Visa,Debit,4093850742287208,43922,286,Yes,2,52609,38808,2010,No
5867,227,Visa,Credit,4329687142518026,44105,827,Yes,1,25200,39052,2016,No
5750,84,Visa,Debit,4744876175071543,44866,747,Yes,1,11832,35400,2007,No
2580,84,Visa,Credit,4152829240073093,42583,446,Yes,1,5400,39539,2013,No
3417,84,Mastercard,Debit,5754695413159461,45292,939,No,1,3384,39965,2009,No
3543,1684,Mastercard,Debit,5287533090911331,41730,946,Yes,1,13756,41061,2012,No
94,1684,Mastercard,Debit,5761884540845430,44713,312,Yes,1,9263,38718,2010,No
2723,1684,Mastercard,Debit,5903499521440697,45627,779,Yes,1,16899,41730,2014,No
3278,1684,Visa,Credit,4814691024249332,44562,424,Yes,1,5700,38139,2012,No
2140,1684,Mastercard,Debit (Prepaid),5955075527372953,44317,513,Yes,1,46,39142,2012,No
1491,745,Mastercard,Credit,5953949146709597,45292,474,Yes,2,11400,43862,2020,No
5646,1508,Mastercard,Debit (Prepaid),5868862947419305,44774,245,Yes,1,95,40848,2011,No
1108,1508,Mastercard,Credit,5418163465826338,45078,559,Yes,2,10700,39114,2015,No
3508,1508,Amex,Credit,377302862567108,45323,524,Yes,1,8700,40695,2011,No
3279,1508,Visa,Debit,4609477454357089,44562,347,Yes,2,12150,38139,2008,No
3617,1158,Discover,Credit,6617202891382002,43525,499,Yes,1,7800,42887,2017,No
1329,1158,Visa,Debit,4863697166227070,41548,748,No,1,13761,41306,2013,No
3946,1427,Visa,Debit,4525977155603081,43983,662,Yes,2,45377,40360,2011,No
465,352,Mastercard,Debit,5168144985829715,43831,454,Yes,1,18091,43831,2020,No
466,352,Mastercard,Debit,5081154452848669,44896,211,Yes,1,14514,43831,2020,No
1492,1948,Mastercard,Credit,5540056584502163,44621,749,Yes,1,15900,43862,2020,No
760,1948,Visa,Credit,4089244507142221,44166,999,Yes,1,13000,43831,2020,No
761,1948,Visa,Debit,4084435358903514,44440,778,Yes,2,17905,43831,2020,No
5624,724,Visa,Credit,4015255845214445,44743,244,Yes,2,7000,40483,2011,No
2656,724,Visa,Credit,4998601196255206,44013,12,Yes,3,7100,40269,2010,No
2876,724,Mastercard,Debit,5832356224925490,45444,245,Yes,2,16476,38473,2008,No
5868,724,Visa,Credit,4984837369742443,40087,257,No,2,7200,39052,2011,No
5996,543,Mastercard,Credit,5929898393818083,43009,671,Yes,1,11800,40513,2011,No
4320,543,Mastercard,Debit,5284022658441928,43435,405,Yes,2,6832,40391,2015,No
4708,543,Mastercard,Debit,5534901273086337,45261,387,Yes,2,6222,40057,2009,No
2920,1559,Amex,Credit,369191506516942,45352,251,Yes,1,13300,39203,2015,No
5797,1559,Visa,Debit,4862436349200537,45139,49,Yes,2,2942,37956,2014,No
3301,1559,Visa,Debit,4714754243202455,44896,297,Yes,2,33539,38504,2018,No
1787,1199,Visa,Credit,4495252841912344,45017,938,Yes,2,14000,43862,2020,No
762,1199,Visa,Debit,4982363893558200,45444,388,Yes,1,20160,43831,2020,No
467,1745,Mastercard,Debit,5504969419405753,44621,907,Yes,1,35466,43831,2020,No
1788,1745,Visa,Debit,4420607109678464,43862,318,Yes,2,24677,43862,2020,No
1789,1745,Visa,Debit,4863290933542106,43862,80,Yes,1,16520,43862,2020,No
5028,1950,Visa,Debit,4154322307475525,39539,150,Yes,2,6708,38626,2013,No
328,1950,Mastercard,Credit,5963981612717511,44835,871,Yes,1,1200,41640,2014,No
4374,1950,Visa,Debit,4155798170380731,44713,512,Yes,1,10903,40756,2011,No
1312,1950,Mastercard,Debit,5258035150490120,44470,728,Yes,1,6710,41306,2013,No
5730,1950,Mastercard,Debit,5931155323451029,45413,580,Yes,2,10841,43040,2017,No
763,1397,Visa,Debit (Prepaid),4356768889068512,45597,204,Yes,1,40,43831,2020,No
2957,1397,Mastercard,Debit,5728788703554068,45047,492,Yes,2,29340,39569,2010,No
3627,1397,Amex,Credit,339750311058511,43983,70,Yes,2,13600,43252,2018,No
3044,1397,Mastercard,Credit,5717397423380285,44805,862,Yes,2,7700,40299,2010,No
5401,873,Mastercard,Debit,5256835813261969,44501,934,Yes,1,18803,38292,2008,No
3205,873,Mastercard,Debit,5289111922145094,44835,314,Yes,2,28405,35947,2008,No
1269,873,Mastercard,Debit,5649539832197637,40634,892,Yes,1,15521,40575,2011,No
20,1728,Visa,Credit,4665365862082531,44348,412,Yes,1,3800,36892,2003,No
3493,1728,Visa,Credit,4209145697099683,44835,498,Yes,2,10900,40330,2013,No
153,1728,Mastercard,Debit,5042804591987313,44986,431,Yes,2,1930,39448,2015,No
4422,1728,Discover,Credit,6203739864158389,45352,288,Yes,2,13900,41852,2014,No
223,299,Mastercard,Debit,5541834458092370,45352,143,Yes,1,5575,40179,2010,No
2756,299,Amex,Credit,339123645701074,45047,369,No,2,8300,42461,2016,No
208,299,Visa,Debit,4282874431983773,43952,127,Yes,1,13009,39814,2009,No
468,299,Mastercard,Debit,5692291424544263,45627,696,Yes,2,12029,43831,2020,No
764,299,Visa,Credit,4149119638454529,44774,294,Yes,1,6100,43831,2020,No
4414,1742,Visa,Debit,4155430243935975,44835,653,Yes,1,24123,41487,2013,No
1155,1742,Visa,Credit,4768983039467326,42064,74,Yes,1,14700,39479,2010,No
5869,1742,Visa,Debit (Prepaid),4792307130049695,43862,221,Yes,2,12,39052,2013,No
4559,1742,Visa,Debit,4365366370182160,44013,290,Yes,1,11737,38231,2009,No
2005,1004,Visa,Debit,4479806423403350,45292,246,Yes,1,14366,35490,2008,No
345,1004,Mastercard,Debit,5109749812856637,42217,246,Yes,1,17272,42005,2015,No
3672,1004,Mastercard,Debit,5898286991473581,45231,372,Yes,2,13605,37438,2009,No
3742,301,Visa,Credit,4180974548713374,45047,975,Yes,1,21000,38534,2009,No
1493,1011,Mastercard,Debit,5256742061038585,45413,930,Yes,2,21470,43862,2020,No
4915,906,Visa,Debit,4301090834057529,43070,718,Yes,1,26850,42979,2017,No
1190,906,Visa,Credit,4173086816288788,45536,817,Yes,2,10400,39845,2010,No
5095,906,Visa,Credit,4917647337454706,39630,328,Yes,2,8000,39356,2011,No
2409,906,Visa,Credit,4457557218642444,43831,701,Yes,2,13000,36617,2010,No
3760,906,Mastercard,Debit,5561065562359955,43891,147,Yes,1,5840,38899,2009,No
2174,906,Mastercard,Debit (Prepaid),5459775781589173,40940,293,Yes,2,68,39508,2012,No
4756,110,Amex,Credit,332229278341275,44835,702,Yes,1,16000,40422,2016,No
3240,110,Visa,Debit,4359508857343088,39508,274,No,1,32223,37408,2005,No
5189,110,Mastercard,Debit,5386335706439778,44562,713,Yes,2,13323,40452,2010,No
4103,110,Visa,Debit,4157348591484750,44378,945,Yes,2,576,37104,2011,No
2547,1073,Visa,Debit,4614417915507952,45536,808,Yes,1,25977,39173,2009,No
4436,1073,Visa,Debit (Prepaid),4791246805564219,42430,126,Yes,1,84,41852,2014,No
4597,705,Mastercard,Debit (Prepaid),5619919350397758,44470,786,Yes,2,23,38961,2010,No
5359,705,Visa,Credit,4560018445952481,45170,454,No,2,5200,36465,2009,No
3311,820,Mastercard,Debit (Prepaid),5416807432483550,41487,557,Yes,2,66,38869,2010,No
5040,820,Amex,Credit,304316312600931,45444,649,Yes,1,1200,38991,2009,No
127,820,Mastercard,Debit,5738964942904646,44136,730,Yes,1,20759,39083,2009,No
3224,820,Mastercard,Credit,5880489541836648,45444,558,Yes,1,15100,37043,2010,No
469,820,Mastercard,Credit,5634478684634263,44470,490,Yes,1,11100,43831,2020,No
470,1188,Mastercard,Debit (Prepaid),5570196053274730,44682,85,Yes,2,52,43831,2020,No
4548,1128,Mastercard,Debit,5493545357380440,45505,774,Yes,2,15110,38231,2009,No
4765,1128,Mastercard,Credit,5598634791848895,45017,830,Yes,2,10600,40422,2014,No
